Original Interest Rate_mean,Original Interest Rate_q25,Original Interest Rate_q75,Original Interest Rate_min,Original Interest Rate_max,Current Interest Rate_mean,Current Interest Rate_q25,Current Interest Rate_q75,Current Interest Rate_min,Current Interest Rate_max,Original UPB_mean,Original UPB_q25,Original UPB_q75,Original UPB_min,Original UPB_max,Debt-To-Income (DTI)_mean,Debt-To-Income (DTI)_q25,Debt-To-Income (DTI)_q75,Debt-To-Income (DTI)_min,Debt-To-Income (DTI)_max,Borrower Credit Score at Origination_mean,Borrower Credit Score at Origination_q25,Borrower Credit Score at Origination_q75,Borrower Credit Score at Origination_min,Borrower Credit Score at Origination_max,Co-Borrower Credit Score at Origination_mean,Co-Borrower Credit Score at Origination_q25,Co-Borrower Credit Score at Origination_q75,Co-Borrower Credit Score at Origination_min,Co-Borrower Credit Score at Origination_max,Loan Age_mean,Loan Age_q25,Loan Age_q75,Loan Age_min,Loan Age_max,Original Loan to Value Ratio (LTV)_mean,Original Loan to Value Ratio (LTV)_q25,Original Loan to Value Ratio (LTV)_q75,Original Loan to Value Ratio (LTV)_min,Original Loan to Value Ratio (LTV)_max,Original Combined Loan to Value Ratio (CLTV)_mean,Original Combined Loan to Value Ratio (CLTV)_q25,Original Combined Loan to Value Ratio (CLTV)_q75,Original Combined Loan to Value Ratio (CLTV)_min,Original Combined Loan to Value Ratio (CLTV)_max,Original Loan Term_mean,Original Loan Term_q25,Original Loan Term_q75,Original Loan Term_min,Original Loan Term_max,Mortgage Insurance Percentage_mean,Mortgage Insurance Percentage_q25,Mortgage Insurance Percentage_q75,Mortgage Insurance Percentage_min,Mortgage Insurance Percentage_max,Number of Borrowers_mean,Number of Borrowers_q25,Number of Borrowers_q75,Number of Borrowers_min,Number of Borrowers_max,Occupancy Status_P_rate,Occupancy Status_I_rate,Occupancy Status_S_rate,Property Type_SF_rate,Property Type_CO_rate,Property Type_CP_rate,Property Type_PU_rate,Property Type_MH_rate,Loan Purpose_P_rate,Loan Purpose_C_rate,Loan Purpose_R_rate,Amortization Type_FRM_rate,Amortization Type_ARM_rate,Interest Only Loan Indicator_Y_rate,Interest Only Loan Indicator_N_rate,Prepayment Penalty Indicator_Y_rate,Prepayment Penalty Indicator_N_rate,First Time Home Buyer Indicator_Y_rate,First Time Home Buyer Indicator_N_rate,loan_count,total_current_upb,total_original_upb,total_sched_principal,total_unsched_principal,total_principal,lp_empty_ratio,lp_all00_ratio,lp_end00_ratio,lp_end_not00_ratio,lp_has_02plus_ratio,lp_nonzero_count_mean,P_0_30,P_31_60,P_61_90,P_90plus,Pool,Month,Deal_Type,Deal_Number,Group,Deal_Year
3.8115847,3.25,4.25,2.25,6.5,3.8114054,3.25,4.25,2.25,6.5,345878.8,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,14.067743,13.0,15.0,11.0,24.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.88891,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566414,0.008094794,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,37493674000.0,38968435000.0,62620800.0,112572780.0,175193580.0,0.007766387,0.0,0.9869436,0.005290019,0.0011804908,8.785923,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_072023,2023-07,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.80962,3.25,4.25,2.25,6.5,345878.78,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,26.067347,25.0,27.0,23.0,36.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.889,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,35467756000.0,38968435000.0,62319496.0,177676180.0,240184030.0,0.043429635,0.9133715,0.9430702,0.0135002,0.013544579,0.14685129,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_072024,2024-07,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8113892,3.25,4.25,2.25,6.5,345878.8,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,15.067601,14.0,16.0,12.0,25.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.88891,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566414,0.008094794,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,37321820000.0,38968435000.0,61526560.0,110329840.0,171856400.0,0.010810811,0.0,0.982195,0.0069941864,0.0019704434,7.7766566,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_082023,2023-08,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8093395,3.25,4.25,2.25,6.5,345878.78,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,27.067638,26.0,28.0,24.0,37.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.889,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,35266240000.0,38968435000.0,57827610.0,143471570.0,201512770.0,0.04744153,0.90659034,0.9365375,0.016020946,0.014556428,0.16179825,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_082024,2024-08,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8114798,3.25,4.25,2.25,6.5,345878.8,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,16.067116,15.0,17.0,13.0,26.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.88891,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566414,0.008094794,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,37159410000.0,38968435000.0,59939156.0,102466720.0,162405870.0,0.0135712065,0.0,0.9784405,0.007988283,0.0029201615,6.7767453,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_092023,2023-09,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8090048,3.25,4.25,2.25,6.5,345878.78,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,28.068321,27.0,29.0,25.0,38.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.889,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,35044483000.0,38968435000.0,61635880.0,160203620.0,221760880.0,0.052012604,0.8990015,0.9311587,0.01682865,0.015559401,0.176976,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_092024,2024-09,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8112254,3.25,4.25,2.25,6.5,345878.8,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,17.067358,16.0,18.0,14.0,27.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.88891,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,36969587000.0,38968435000.0,60226236.0,129598350.0,189824590.0,0.01711268,0.0,0.97408247,0.008804864,0.003781121,5.777828,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_102023,2023-10,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8087502,3.25,4.25,2.25,6.5,345878.78,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,29.068443,28.0,30.0,26.0,39.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.889,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,34834883000.0,38968435000.0,61370400.0,148363680.0,209598540.0,0.056033373,0.89284164,0.92685395,0.01711268,0.01676652,0.19247326,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_102024,2024-10,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8110905,3.25,4.25,2.25,6.5,345878.8,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,18.06731,17.0,19.0,15.0,28.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.88891,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,36810637000.0,38968435000.0,60607412.0,98341240.0,158948660.0,0.019837571,0.0,0.9687392,0.011423246,0.0049704877,4.7925267,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_112023,2023-11,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8086343,3.25,4.25,2.25,6.5,345878.78,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,30.068552,29.0,31.0,27.0,40.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.889,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,34663890000.0,38968435000.0,59242916.0,111738216.0,170990740.0,0.05921981,0.88654864,0.92199,0.018790219,0.01797364,0.20976345,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_112024,2024-11,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8108993,3.25,4.25,2.25,6.5,345878.8,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,19.067225,18.0,20.0,16.0,29.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.88891,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,36664586000.0,38968435000.0,60486644.0,85565224.0,146051870.0,0.022305064,0.0,0.9661208,0.011574136,0.0063373717,3.8141394,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_122023,2023-12,R,03,G2,2023
3.8115847,3.25,4.25,2.25,6.5,3.8084462,3.25,4.25,2.25,6.5,345878.78,226000.0,446000.0,24000.0,1233000.0,37.477783,32.0,44.0,2.0,50.0,750.45685,723.0,782.0,600.0,838.0,751.2438,723.0,785.0,600.0,832.0,31.068865,30.0,32.0,28.0,41.0,92.82479,90.0,95.0,81.0,97.0,92.83839,90.0,95.0,81.0,97.0,359.88727,360.0,360.0,264.0,360.0,26.889,25.0,30.0,6.0,35.0,1.4378911,1.0,2.0,1.0,4.0,0.9566325,0.008103671,0.035263836,0.5694226,0.1105401,0.0015621533,0.305472,0.013003151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6137221,0.3862779,112665.0,34468266000.0,38968435000.0,60414828.0,135214540.0,195626220.0,0.063107446,0.8804065,0.918058,0.018834598,0.01921626,0.22627258,1.0,0.0,0.0,0.0,CAS_2023-R03_G2_122024,2024-12,R,03,G2,2023
4.013525,3.7,4.375,2.375,6.125,4.010565,3.69,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,19.304394,19.0,20.0,18.0,29.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.12736067,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,20022938000.0,21403881000.0,32098844.0,55946292.0,88045140.0,0.030470418,0.0,0.95798934,0.011540242,0.0058074435,3.5006495,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_012024,2024-01,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.010278,3.69,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,20.30454,20.0,21.0,19.0,30.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.12736067,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,19925457000.0,21403881000.0,32952462.0,64526400.0,97478860.0,0.033680186,0.0,0.9539286,0.012391204,0.006688264,2.5346134,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_022024,2024-02,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.009798,3.69,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,21.304556,21.0,22.0,20.0,31.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.12736067,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,19847875000.0,21403881000.0,32168048.0,45414984.0,77583030.0,0.03612857,0.0,0.95201766,0.011853754,0.0077183763,1.5758476,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_032024,2024-03,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0097556,3.69,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,22.30461,22.0,23.0,21.0,32.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.12736067,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,19758477000.0,21403881000.0,32065602.0,57331200.0,89396800.0,0.038994968,0.416016,0.948375,0.012630071,0.008643984,0.6218891,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_042024,2024-04,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.013525,3.7,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,11.3049135,11.0,12.0,10.0,21.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404521,0.12734574,0.0322022,0.5939865,0.09075437,0.0037322904,0.30346507,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,20891810000.0,21403881000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.550901,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_052023,2023-05,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0092306,3.69,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,23.304474,23.0,24.0,22.0,33.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.12736067,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,19644477000.0,21403881000.0,32580062.0,81420920.0,114000984.0,0.042981055,0.9183524,0.9450607,0.011958258,0.009330725,0.103877105,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_052024,2024-05,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0132437,3.7,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,12.304905,12.0,13.0,11.0,22.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404521,0.12734574,0.0322022,0.5939865,0.09075437,0.0037322904,0.30346507,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,20792030000.0,21403881000.0,30638198.0,69142680.0,99780880.0,0.0034486363,0.0,0.99259514,0.0039562276,4.4787485e-05,10.518415,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_062023,2023-06,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0090003,3.69,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,24.304214,24.0,25.0,23.0,34.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.12736067,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,19517241000.0,21403881000.0,32624142.0,94611710.0,127235860.0,0.047609095,0.91129094,0.94028336,0.012107549,0.00995775,0.114835106,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_062024,2024-06,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.012906,3.7,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,13.30442,13.0,14.0,12.0,23.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404521,0.12734574,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,20671287000.0,21403881000.0,33297698.0,87444050.0,120741740.0,0.0077482346,0.0,0.9874147,0.0048370482,0.00055237894,9.48578,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_072023,2023-07,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0086102,3.69,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,25.304068,25.0,26.0,24.0,35.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.12736067,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,19383476000.0,21403881000.0,33324310.0,100441380.0,133765690.0,0.052356567,0.90469223,0.936148,0.011495454,0.010584775,0.12528552,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_072024,2024-07,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0126777,3.7,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,14.3040695,14.0,15.0,13.0,24.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404521,0.12734574,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,20551289000.0,21403881000.0,33184630.0,86814936.0,119999570.0,0.0120030455,0.0,0.9824732,0.0055237897,0.0012241912,8.462625,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_082023,2023-08,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.008196,3.69,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,26.303654,26.0,27.0,25.0,36.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.1273756,0.032187272,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,19254847000.0,21403881000.0,30955436.0,97672890.0,128628330.0,0.057163756,0.89645135,0.9278324,0.015003807,0.011555171,0.1387367,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_082024,2024-08,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0123525,3.699,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,15.303895,15.0,16.0,14.0,25.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404521,0.12734574,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,20439638000.0,21403881000.0,31918468.0,79730750.0,111649224.0,0.016004061,0.0,0.9771882,0.0068076975,0.0019407909,7.451144,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_092023,2023-09,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0077047,3.687,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,27.303736,27.0,28.0,26.0,37.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404371,0.1273756,0.032187272,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,19127728000.0,21403881000.0,32886880.0,94232410.0,127119280.0,0.061985876,0.8884792,0.92302525,0.014988878,0.012585283,0.15214308,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_092024,2024-09,R,04,G1,2023
4.013525,3.7,4.375,2.375,6.125,4.0117507,3.699,4.375,2.375,6.125,319542.0,201000.0,412000.0,24000.0,1790000.0,36.421165,30.0,44.0,1.0,50.0,747.6303,714.0,786.0,600.0,829.0,753.2653,723.0,790.0,601.0,833.0,16.303905,16.0,17.0,15.0,26.0,74.55147,70.0,80.0,61.0,80.0,74.68606,70.0,80.0,61.0,97.0,359.05832,360.0,360.0,246.0,360.0,,,,,,1.4374542,1.0,2.0,1.0,4.0,0.8404521,0.12734574,0.0322022,0.5939865,0.090739444,0.0037322904,0.30348,0.008061747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14884374,0.85115623,66983.0,20308314000.0,21403881000.0,32345058.0,98979630.0,131324690.0,0.020900825,0.0,0.97221684,0.0068823434,0.002687249,6.4418287,1.0,0.0,0.0,0.0,CAS_2023-R04_G1_102023,2023-10,R,04,G1,2023
